RADIUS_PC,VELOCITY_KMS,DENSITY_CM3,TEMP_K
5.5773437,59.289737,0.0031308139,76873153
5.6164062,58.484974,0.0031511638,76379387
5.6554687,57.697016,0.0031727659,75861908
5.6945312,56.925398,0.0031956881,75320207
5.7335937,56.169676,0.0032200019,74753812
5.7726562,55.429418,0.0032457827,74162289
5.8117187,54.704208,0.0032731097,73545246
5.8507812,53.993643,0.003302067,72902334
5.8898437,53.297333,0.0033327431,72233254
5.9289062,52.614904,0.0033652315,71537760
5.9679687,51.945989,0.0033996315,70815658
6.0070312,51.290239,0.0034360479,70066816
6.0460937,50.647312,0.0034745921,69291161
6.0851562,50.016878,0.003515382,68488685
6.1242187,49.398618,0.0035585432,67659447
6.1632812,48.792225,0.0036042091,66803575
6.2023437,48.197397,0.0036525214,65921269
6.2414062,47.613846,0.0037036315,65012801
6.2804687,47.041291,0.0037577007,64078521
6.3195312,46.47946,0.003814901,63118852
6.3585937,45.928089,0.0038754165,62134295
6.3976562,45.386923,0.0039394441,61125431
6.4367187,44.855714,0.0040071946,60092917
6.4757812,44.334221,0.004078894,59037488
6.5148437,43.822212,0.0041547849,57959955
6.5539062,43.31946,0.0042351281,56861209
6.5929687,42.825746,0.0043202039,55742210
6.6320312,42.340857,0.0044103144,54603997
6.6710937,41.864587,0.0045057852,53447674
6.7101562,41.396735,0.0046069678,52274417
6.7492187,40.937105,0.0047142422,51085464
6.7882812,40.485509,0.0048280194,49882115
6.8273437,40.041764,0.0049487448,48665728
6.8664062,39.605689,0.0050769015,47437714
6.9054687,39.177113,0.0052130143,46199531
6.9445312,38.755866,0.005357654,44952682
6.9835937,38.341784,0.0055114422,43698709
7.0226562,37.934709,0.0056750567,42439185
7.0617187,37.534484,0.0058492381,41175714
7.1007812,37.140961,0.0060347961,39909918
7.1398437,36.753991,0.0062326178,38643437
7.1789062,36.373433,0.0064436762,37377921
7.2179687,35.999148,0.0066690409,36115023
7.2570312,35.631001,0.0069098888,34856394
7.2960937,35.26886,0.0071675174,33603678
7.3351562,34.912599,0.00744336,32358501
7.3742187,34.562091,0.0077390024,31122474
7.4132812,34.217218,0.0080562023,29897179
7.4523437,33.877859,0.0083969122,28684168
7.4914062,33.543901,0.0087633052,27484954
7.5304687,33.215232,0.0091578049,26301013
7.5695312,32.891743,0.0095831203,25133769
7.6085937,32.573327,0.010042286,23984599
7.6476562,32.259881,0.010538711,22854823
7.6867187,31.951304,0.011076231,21745702
7.7257812,31.647498,0.011659176,20658436
7.7648437,31.348367,0.012292447,19594156
7.8039062,31.053818,0.012981606,18553929
7.8429687,30.76376,0.013732984,17538747
7.8820312,30.478103,0.014553809,16549531
7.9210937,30.196762,0.015452362,15587129
7.9601562,29.919652,0.016438161,14652311
7.9992187,29.64669,0.017522187,13745771
8.0382812,29.377797,0.018717153,12868128
8.0773437,29.112894,0.020037842,12019921
8.1164062,28.851904,0.021501512,11201614
8.1554687,28.594753,0.023128403,10413593
8.1945312,28.341367,0.024942363,9656169.2
8.2335937,28.091677,0.026971634,8929579.2
8.2726562,27.845613,0.029249836,8233985.4
8.3117187,27.603106,0.031817226,7569478.4
8.3507812,27.364092,0.034722293,6936078.5
8.3898437,27.128505,0.038023825,6333737.4
8.4289062,26.896282,0.04179359,5762340.2
8.4679687,26.667363,0.046119851,5221707.7
8.5070312,26.441686,0.051112036,4711597.7
8.5460937,26.219192,0.056906978,4231708.2
8.5851562,25.999823,0.063677388,3781678.6
8.6242187,25.783521,0.071643473,3361092.1
8.6632812,25.570229,0.081089104,2969477.6
8.7023437,25.359884,0.092384645,2606311.5
8.7414062,25.152423,0.1060197,2271018.9
8.7804687,24.947768,0.12265095,1962975
8.8195312,24.745824,0.14317333,1681505.9
8.8585938,24.546445,0.16882829,1425888.9
8.8976562,24.349393,0.20137227,1195351.9
8.9367187,24.154213,0.24334562,989072.65
8.9757812,23.959972,0.29851441,806176.36
9.0148437,23.764577,0.372618,645732.93
9.0539062,23.563033,0.47467482,506752.27
9.0929687,23.342647,0.61932883,388177.9
9.1320312,23.069711,0.83112973,288877.07
9.1710937,22.654551,1.1521216,207628.47
9.2101562,21.880224,1.6533389,143135.95
9.2492187,20.353023,2.443728,94188.546
9.2882812,17.739407,3.6523016,59957.908
9.3273437,14.310249,5.3484506,39216.631
9.3664062,10.917134,7.3944392,28412.765
9.4054687,8.2896475,9.3907977,23202.309
9.4445312,6.6119167,10.93309,20740.97
9.4835937,5.6845523,11.906334,19577.906
9.5226562,5.2181468,12.443985,19019.159
9.5617187,4.9940788,12.725866,18738.801
9.6007812,4.8869761,12.877388,18585.319
9.6398437,4.8341064,12.967032,18489.061
9.6789062,4.8059955,13.028352,18418.386
9.7179687,4.7891781,13.076999,18359.062
9.7570312,4.7775827,13.120106,18304.734
9.7960937,4.7684911,13.160889,18252.577
9.8351562,4.760691,13.200791,18201.338
9.8742187,4.7536431,13.240459,18150.459
9.9132812,4.7471068,13.280187,18099.691
9.9523437,4.7409745,13.320112,18048.918
9.9914062,4.7351968,13.360301,17998.083
10.030469,4.7297503,13.400793,17947.155
10.069531,4.7246232,13.441611,17896.115
10.108594,4.7198085,13.482776,17844.947
10.147656,4.7153017,13.524304,17793.636
10.186719,4.7110995,13.566212,17742.17
10.225781,4.7071989,13.608516,17690.535
10.264844,4.7035977,13.651236,17638.717
10.303906,4.7002935,13.694387,17586.704
10.342969,4.6972845,13.73799,17534.481
10.382031,4.694569,13.782063,17482.032
10.421094,4.6921454,13.826628,17429.344
10.460156,4.6900126,13.871705,17376.399
10.499219,4.6881693,13.917317,17323.182
10.538281,4.6866149,13.963487,17269.675
10.577344,4.6853487,14.01024,17215.862
10.616406,4.6843705,14.057602,17161.723
10.655469,4.6836801,14.1056,17107.239
10.694531,4.6832778,14.154263,17052.391
10.733594,4.683164,14.203621,16997.156
10.772656,4.6833396,14.253706,16941.514
10.811719,4.6838057,14.304552,16885.44
10.850781,4.6845636,14.356196,16828.911
10.889844,4.6856153,14.408674,16771.902
10.928906,4.686963,14.462029,16714.385
10.967969,4.6886091,14.516302,16656.331
11.007031,4.6905569,14.571539,16597.711
11.046094,4.6928098,14.62779,16538.494
11.085156,4.695372,14.685107,16478.645
11.124219,4.698248,14.743546,16418.128
11.163281,4.7014431,14.803168,16356.906
11.202344,4.7049633,14.864037,16294.937
11.241406,4.7088153,14.926222,16232.179
11.280469,4.7130066,14.9898,16168.585
11.319531,4.7175458,15.054853,16104.105
11.358594,4.7224423,15.121467,16038.686
11.397656,4.7277068,15.18974,15972.269
11.436719,4.7333514,15.259777,15904.792
11.475781,4.7393895,15.331692,15836.189
11.514844,4.7458363,15.405612,15766.385
11.553906,4.752709,15.481673,15695.3
11.592969,4.7600268,15.56003,15622.849
11.632031,4.7678117,15.640851,15548.934
11.671094,4.7760885,15.724323,15473.452
11.710156,4.7848858,15.810657,15396.286
11.749219,4.7942358,15.900088,15317.308
11.788281,4.8041761,15.992879,15236.377
11.827344,4.8147498,16.089331,15153.333
11.866406,4.8260073,16.189783,15067.998
11.905469,4.8380073,16.294627,14980.172
11.944531,4.8508193,16.404312,14889.625
11.983594,4.8645259,16.51936,14796.098
12.022656,4.8792263,16.640383,14699.294
12.061719,4.895041,16.768101,14598.865
12.100781,4.9121182,16.903378,14494.409
12.139844,4.9306434,17.047253,14385.451
12.178906,4.9508528,17.201003,14271.423
12.217969,4.9730552,17.366217,14151.643
12.257031,4.9976682,17.544923,14025.268
12.296094,5.0252834,17.739778,13891.243
12.335156,5.0567954,17.954408,13748.206
12.374219,5.0936678,18.194051,13594.323
12.413281,5.1385269,18.466897,13426.985
12.452344,5.196576,18.787097,13242.181
12.491406,5.279121,19.181939,13033.165
12.530469,5.4124227,19.709911,12787.525
12.569531,5.659523,20.509306,12481.005
12.608594,6.1600303,21.916586,12067.061
12.647656,7.151724,24.746407,11457.139
12.686719,8.3765628,30.205421,10510.758
12.725781,8.6035232,38.162769,9336.874
12.764844,7.9740066,47.309266,8463.6381
12.803906,7.4361655,55.751851,7917.1042
12.842969,7.1610125,63.134288,7402.6102
12.882031,7.0350763,69.920934,6887.9396
12.921094,6.9736062,76.508018,6396.4927
12.960156,6.9372672,83.093142,5945.1412
12.999219,6.9105595,89.749484,5538.9745
13.038281,6.8877428,96.491958,5176.7236
13.077344,6.8667089,103.31109,4854.6705
13.116406,6.8466607,110.18782,4568.4763
13.155469,6.8272789,117.09975,4313.9147
13.194531,6.8084254,124.02394,4087.1304
13.233594,6.7900344,130.93822,3884.7032
13.272656,6.7720719,137.82195,3703.6378
13.311719,6.7545187,144.65649,3541.3252
13.350781,6.7373629,151.42538,3395.4976
13.389844,6.7205966,158.11458,3264.1843
13.428906,6.7042138,164.71248,3145.6708
13.467969,6.6882099,171.20986,3038.4642
13.507031,6.6725805,177.59982,2941.2618
13.546094,6.6573215,183.87762,2852.9255
13.585156,6.6424287,190.04047,2772.4592
13.624219,6.6278974,196.08736,2698.9901
13.663281,6.6137228,202.01875,2631.7521
13.702344,6.5998994,207.83637,2570.0723
13.741406,6.5864212,213.54297,2513.3589
13.780469,6.5732815,219.14204,2461.0911
13.819531,6.5604733,224.63764,2412.8105
13.858594,6.5479884,230.03418,2368.1129
13.897656,6.5358183,235.33623,2326.6422
13.936719,6.5239535,240.54841,2288.084
13.975781,6.5123841,245.67522,2252.1606
14.014844,6.5010991,250.72099,2218.6267
14.053906,6.4900871,255.68979,2187.2651
14.092969,6.4793359,260.5854,2157.883
14.132031,6.4688325,265.41129,2130.3092
14.171094,6.4585636,270.17061,2104.3909
14.210156,6.448515,274.8662,2079.9915
14.249219,6.4386723,279.50065,2056.9885
14.288281,6.4290201,284.07626,2035.271
14.327344,6.4195427,288.59513,2014.7387
14.366406,6.4102229,293.05915,1995.2999
14.405469,6.4010417,297.46998,1976.8701
14.444531,6.3919762,301.82899,1959.3706
14.483594,6.3829965,306.13707,1942.7266
14.522656,6.3740595,310.39423,1926.8651
14.561719,6.3650964,314.59886,1911.711
14.600781,6.3559921,318.74622,1897.1818
14.639844,6.3465449,322.82575,1883.1769
14.678906,6.3363956,326.81601,1869.5606
14.717969,6.3249,330.67556,1856.1303
14.757031,6.3109011,334.32647,1842.5614
14.796094,6.2923276,337.62518,1828.3104
14.835156,6.2654927,340.31146,1812.445
14.874219,6.223886,341.92232,1793.3517
14.913281,6.156142,341.65348,1768.242
14.952344,6.0427468,338.15859,1732.3376
14.991406,5.8510376,329.31873,1677.5871
15.030469,5.5285103,312.15125,1590.778
15.069531,4.9964658,283.32353,1451.1366
15.108594,4.1531815,241.09412,1228.871
15.147656,2.9207296,189.14344,893.7269
15.186719,1.4335039,140.00496,472.23092
15.225781,0.33524685,110.1785,168.98864
15.264844,0.028518486,101.2511,103.40068
15.303906,0.001322135,100.0853,100.10343
15.342969,5.4835498e-05,100.00422,100.00357
15.382031,2.262183e-06,100.00019,100.00014
15.421094,9.3216906e-08,100.00001,100.00001
15.460156,3.8368914e-09,100,100
15.499219,1.5748934e-10,100,100
15.538281,6.1955947e-12,100,100
15.577344,-2.4131544e-14,100,100
15.616406,-1.365587e-13,100,100
15.655469,1.2873294e-14,100,100
15.694531,1.7081433e-13,100,100
15.733594,1.0316322e-13,100,100
15.772656,2.1404784e-15,100,100
15.811719,5.6175017e-14,100,100
15.850781,1.347808e-13,100,100
15.889844,6.0352836e-14,100,100
15.928906,-1.583036e-13,100,100
15.967969,-2.3716045e-13,100,100
16.007031,-3.1542825e-13,100,100
16.046094,-4.0040483e-13,100,100
16.085156,-2.6942791e-13,100,100
16.124219,-1.4921425e-13,100,100
16.163281,-2.4272561e-13,100,100
16.202344,-1.9340998e-13,100,100
16.241406,-7.6474103e-14,100,100
16.280469,-1.1981975e-13,100,100
16.319531,-1.1533169e-14,100,100
16.358594,9.3136134e-14,100,100
16.397656,1.708504e-13,100,100
16.436719,2.5012608e-13,100,100
16.475781,2.2741224e-13,100,100
16.514844,1.6117794e-13,100,100
16.553906,1.0018834e-13,100,100
16.592969,4.6231317e-14,100,100
16.632031,3.9245697e-15,100,100
16.671094,3.5337936e-15,100,100
16.710156,-2.2570195e-15,100,100
16.749219,-2.1073123e-14,100,100
16.788281,-3.2384779e-14,100,100
16.827344,-2.1924113e-14,100,100
16.866406,4.2458586e-15,100,100
16.905469,2.6687913e-14,100,100
16.944531,-9.5839655e-14,100,100
16.983594,-2.2079674e-13,100,100
17.022656,-3.3892692e-14,100,100
17.061719,1.0998237e-13,100,100
17.100781,1.4235162e-13,100,100
17.139844,2.0653013e-13,100,100
17.178906,7.9991661e-15,100,100
17.217969,-2.0890444e-13,100,100
17.257031,-5.069669e-14,100,100
17.296094,-5.0314598e-14,100,100
17.335156,-1.2552233e-13,100,100
17.374219,-2.4532257e-14,100,100
17.413281,-4.9199415e-14,100,100
17.452344,-7.0456367e-14,100,100
17.491406,-7.8215372e-14,100,100
17.530469,-1.0112048e-13,100,100
17.569531,-4.1281204e-14,100,100
17.608594,2.2750065e-14,100,100
17.647656,-3.4529855e-15,100,100
17.686719,1.9466414e-13,100,100
17.725781,2.2506886e-13,100,100
17.764844,4.8791893e-14,100,100
17.803906,3.7093891e-14,100,100
17.842969,2.0100081e-14,100,100
17.882031,1.8242268e-14,100,100
17.921094,2.434497e-14,100,100
17.960156,3.6230968e-14,100,100
17.999219,5.5581243e-14,100,100
18.038281,8.299613e-14,100,100
18.077344,1.1785508e-13,100,100
18.116406,1.7220613e-13,100,100
18.155469,2.5742209e-13,100,100
18.194531,3.0969685e-13,100,100
18.233594,1.4575813e-13,100,100
18.272656,3.6792789e-14,100,100
18.311719,1.1358919e-13,100,100
18.350781,1.8852373e-13,100,100
18.389844,5.6516267e-14,100,100
18.428906,3.4501413e-14,100,100
18.467969,3.5199447e-14,100,100
18.507031,-8.4540579e-14,100,100
18.546094,-2.0322218e-13,100,100
18.585156,-2.4449218e-13,100,100
18.624219,-6.5411437e-14,100,100
18.663281,1.5380952e-13,100,100
18.702344,1.5324486e-13,100,100
18.741406,4.3597737e-14,100,100
18.780469,-6.536507e-14,100,100
18.819531,-1.7526189e-13,100,100
18.858594,2.8297527e-14,100,100
18.897656,2.2894268e-13,100,100
18.936719,1.1776717e-13,100,100
18.975781,-7.7520867e-14,100,100
19.014844,-2.7125205e-13,100,100
19.053906,-3.4820743e-13,100,100
19.092969,-2.3474252e-13,100,100
19.132031,-1.7752851e-13,100,100
19.171094,-1.2706999e-13,100,100
19.210156,5.4625409e-14,100,100
19.249219,5.4655112e-14,100,100
19.288281,1.604734e-13,100,100
19.327344,2.6515908e-13,100,100
19.366406,3.2565616e-14,100,100
19.405469,-7.7833547e-15,100,100
19.444531,-1.120953e-13,100,100
19.483594,-1.0606019e-13,100,100
19.522656,-1.0012429e-13,100,100
19.561719,-2.0097224e-13,100,100
19.600781,-1.2334543e-13,100,100
19.639844,6.9031028e-14,100,100
19.678906,5.6847245e-13,100,100
19.717969,1.318426e-12,100,100
19.757031,1.8660879e-12,100,100
19.796094,2.1957932e-12,100,100
19.835156,2.3537588e-12,100,100
19.874219,2.4553452e-12,100,100
19.913281,2.6370706e-12,100,100
19.952344,2.7945177e-12,100,100
19.991406,3.3147536e-12,100,100
20.030469,3.7325572e-12,100,100

