RADIUS_PC,VELOCITY_KMS,DENSITY_CM3,TEMP_K
4.9132812,51.502824,0.0071840437,50299984
4.9523437,50.72527,0.0074070042,48787028
4.9914062,49.966211,0.0076467596,47258403
5.0304687,49.225072,0.0079047362,45717030
5.0695312,48.501301,0.0081825107,44165906
5.1085937,47.794367,0.0084818287,42608083
5.1476562,47.103759,0.0088046268,41046653
5.1867187,46.428985,0.009153058,39484729
5.2257812,45.769572,0.0095295204,37925426
5.2648437,45.125064,0.009936691,36371847
5.3039062,44.495023,0.010377565,34827060
5.3429687,43.879026,0.010855499,33294084
5.3820312,43.276665,0.011374268,31775874
5.4210937,42.687548,0.011938125,30275302
5.4601562,42.111295,0.012551871,28795143
5.4992187,41.547543,0.013220947,27338066
5.5382812,40.995938,0.013951531,25906613
5.5773437,40.456142,0.014750659,24503196
5.6164062,39.927825,0.01562637,23130083
5.6554687,39.410671,0.016587879,21789390
5.6945312,38.904375,0.017645783,20483073
5.7335937,38.408641,0.018812309,19212926
5.7726562,37.923185,0.020101622,17980573
5.8117187,37.447729,0.021530194,16787465
5.8507812,36.982008,0.023117259,15634881
5.8898437,36.525765,0.02488537,14523926
5.9289062,36.07875,0.026861104,13455531
5.9679687,35.640723,0.029075922,12430456
6.0070312,35.21145,0.031567267,11449293
6.0460937,34.790708,0.034379947,10512469
6.0851562,34.378277,0.037567901,9620251.1
6.1242187,33.973947,0.041196462,8772752.3
6.1632812,33.577513,0.045345306,7969936.1
6.2023437,33.188779,0.050112301,7211623.9
6.2414062,32.807554,0.055618587,6497501.6
6.2804687,32.433651,0.062015377,5827126.3
6.3195312,32.066892,0.069493121,5199934
6.3585937,31.707103,0.078294043,4615246.1
6.3976562,31.354115,0.088729495,4072277.3
6.4367187,31.007763,0.10120434,3570141.8
6.4757812,30.667886,0.1162517,3107860.6
6.5148437,30.334323,0.13458345,2684366.9
6.5539062,30.00691,0.15716472,2298512.7
6.5929687,29.685467,0.18532632,1949072.5
6.6320312,29.369782,0.22093813,1634748.3
6.6710937,29.059553,0.26668318,1354172
6.7101562,28.754279,0.3265028,1105907
6.7492187,28.452952,0.4063421,888448.61
6.7882812,28.153264,0.51543922,700221.89
6.8273437,27.849356,0.66863264,539577.7
6.8664062,27.525137,0.89061874,404784.34
6.9054687,27.134323,1.2239172,294012.09
6.9445312,26.546206,1.7431512,205312.74
6.9835937,25.442227,2.5756558,136660.6
7.0226562,23.300832,3.9112357,86290.659
7.0617187,19.872274,5.9517168,53098.348
7.1007812,15.785935,8.7406077,34797.641
7.1398437,12.12911,11.905814,26100.086
7.1789062,9.5442577,14.727907,22192.58
7.2179687,8.0181661,16.70673,20447.847
7.2570312,7.225672,17.863825,19651.187
7.2960937,6.8432514,18.481964,19266.6
7.3351562,6.6623369,18.814678,19060.76
7.3742187,6.5740287,19.012062,18932.182
7.4132812,6.5270765,19.148827,18836.799
7.4523437,6.4984993,19.259392,18755.569
7.4914062,6.4782209,19.359068,18680.309
7.5304687,6.461872,19.454558,18607.515
7.5695312,6.4475689,19.548779,18535.683
7.6085937,6.4345001,19.643007,18464.166
7.6476562,6.4223148,19.737813,18392.675
7.6867187,6.4108588,19.833463,18321.074
7.7257812,6.4000618,19.930099,18249.288
7.7648437,6.3898891,20.02781,18177.268
7.8039062,6.3803214,20.126665,18104.978
7.8429687,6.3713463,20.226726,18032.382
7.8820312,6.3629542,20.328054,17959.445
7.9210937,6.3551376,20.430711,17886.133
7.9601562,6.3478898,20.534765,17812.41
7.9992187,6.3412051,20.640286,17738.236
8.0382812,6.3350785,20.74735,17663.572
8.0773437,6.329506,20.856037,17588.377
8.1164062,6.3244842,20.966434,17512.605
8.1554687,6.3200107,21.078634,17436.209
8.1945312,6.3160842,21.192738,17359.14
8.2335937,6.3127045,21.308854,17281.344
8.2726562,6.3098723,21.427101,17202.765
8.3117187,6.30759,21.547606,17123.341
8.3507812,6.3058613,21.670508,17043.008
8.3898437,6.3046914,21.79596,16961.695
8.4289062,6.3040876,21.924129,16879.328
8.4679687,6.3040589,22.055195,16795.824
8.5070312,6.3046171,22.189362,16711.095
8.5460937,6.3057761,22.326851,16625.044
8.5851562,6.3075533,22.46791,16537.566
8.6242187,6.3099694,22.612811,16448.547
8.6632812,6.3130492,22.761862,16357.858
8.7023437,6.3168221,22.915406,16265.359
8.7414062,6.3213234,23.073831,16170.896
8.7804687,6.3265947,23.237574,16074.295
8.8195312,6.3326858,23.407136,15975.362
8.8585938,6.3396561,23.583087,15873.879
8.8976562,6.3475766,23.766086,15769.599
8.9367187,6.3565331,23.956897,15662.239
8.9757812,6.3666296,24.156415,15551.478
9.0148437,6.3779935,24.365695,15436.942
9.0539062,6.3907828,24.585996,15318.195
9.0929687,6.4051959,24.818838,15194.726
9.1320312,6.4214881,25.066081,15065.923
9.1710937,6.439996,25.330047,14931.049
9.2101562,6.4611821,25.613706,14789.197
9.2492187,6.4857181,25.920987,14639.224
9.2882812,6.5146587,26.257351,14479.643
9.3273437,6.5498332,26.630933,14308.428
9.3664062,6.5947585,27.055027,14122.635
9.4054687,6.6568072,27.554045,13917.611
9.4445312,6.7525039,28.178543,13685.241
9.4835937,6.9211675,29.044278,13410.05
9.5226562,7.256129,30.427031,13061.664
9.5617187,7.9606971,32.999185,12580.138
9.6007812,9.3541426,38.401744,11832.542
9.6398437,10.634711,48.428291,10484.844
9.6789062,10.52026,62.208049,8921.964
9.7179687,9.6731968,77.161223,8175.2227
9.7570312,9.0993083,90.304997,7683.325
9.7960937,8.8014269,101.55062,7213.9107
9.8351562,8.6512471,111.65194,6754.0784
9.8742187,8.5670022,121.18152,6323.195
9.9132812,8.5101795,130.42328,5932.8614
9.9523437,8.4647102,139.48444,5585.5837
9.9914062,8.4241936,148.38833,5279.1127
10.030469,8.3860904,157.124,5009.4126
10.069531,8.3493728,165.66984,4772.0842
10.108594,8.3136114,174.00408,4562.9412
10.147656,8.2786195,182.10954,4378.2055
10.186719,8.2443137,189.97539,4214.5454
10.225781,8.2106575,197.59763,4069.0541
10.264844,8.1776377,204.97879,3939.2095
10.303906,8.1452543,212.12728,3822.8299
10.342969,8.1135162,219.05642,3718.0318
10.382031,8.0824393,225.78342,3623.1936
10.421094,8.0520459,232.32842,3536.9222
10.460156,8.0223641,238.71342,3458.0257
10.499219,7.9934281,244.96145,3385.4881
10.538281,7.9652774,251.09575,3318.4476
10.577344,7.9379568,257.13917,3256.1777
10.616406,7.9115146,263.1136,3198.0691
10.655469,7.8860002,269.0395,3143.614
10.694531,7.8614588,274.93548,3092.3902
10.733594,7.8379221,280.81774,3044.0463
10.772656,7.815392,286.6992,2998.2849
10.811719,7.7938105,292.58801,2954.8442
10.850781,7.7730058,298.48474,2913.4724
10.889844,7.7525975,304.3772,2873.8918
10.928906,7.7318262,310.2308,2835.7419
10.967969,7.7092539,315.97111,2798.4845
11.007031,7.6822376,321.45239,2761.2453
11.046094,7.6460156,326.4024,2722.542
11.085156,7.5921442,330.32831,2679.8247
11.124219,7.5058881,332.36511,2628.7076
11.163281,7.3620276,331.05553,2561.7203
11.202344,7.1185678,324.09996,2466.3611
11.241406,6.7084737,308.26838,2322.2679
11.280469,6.0322275,279.99535,2097.6842
11.319531,4.9635308,237.55158,1747.6366
11.358594,3.4141759,185.19792,1229.0512
11.397656,1.5881598,136.58214,596.48387
11.436719,0.32874201,108.52999,178.31425
11.475781,0.022766373,100.90858,102.8929
11.514844,0.00081493608,100.05077,100.06551
11.553906,2.5963724e-05,100.00197,100.00172
11.592969,8.2330654e-07,100.00007,100.00005
11.632031,2.6069242e-08,100,100
11.671094,8.2437247e-10,100,100
11.710156,2.6062151e-11,100,100
11.749219,8.5853988e-13,100,100
11.788281,6.8712522e-14,100,100
11.827344,2.7765036e-14,100,100
11.866406,7.7373196e-15,100,100
11.905469,-7.3417382e-15,100,100
11.944531,-6.9400249e-15,100,100
11.983594,6.6858973e-14,100,100
12.022656,1.0291508e-13,100,100
12.061719,9.186696e-14,100,100
12.100781,1.2258196e-13,100,100
12.139844,1.329467e-13,100,100
12.178906,2.0428487e-13,100,100
12.217969,3.2003842e-13,100,100
12.257031,2.8264082e-13,100,100
12.296094,1.7803004e-14,100,100
12.335156,-2.3327046e-13,100,100
12.374219,-2.1798574e-13,100,100
12.413281,-1.9841733e-13,100,100
12.452344,-2.1732743e-13,100,100
12.491406,-1.4444148e-13,100,100
12.530469,-9.9758326e-14,100,100
12.569531,-7.4289749e-14,100,100
12.608594,-6.0221115e-14,100,100
12.647656,-5.9931867e-14,100,100
12.686719,-5.085341e-14,100,100
12.725781,8.370955e-15,100,100
12.764844,5.7357314e-14,100,100
12.803906,3.5383649e-14,100,100
12.842969,7.1493951e-15,100,100
12.882031,-2.5564963e-14,100,100
12.921094,-5.1744651e-14,100,100
12.960156,1.1665057e-13,100,100
12.999219,3.2588639e-13,100,100
13.038281,2.0506772e-13,100,100
13.077344,-1.2099204e-13,100,100
13.116406,-1.1920172e-13,100,100
13.155469,1.4733979e-13,100,100
13.194531,9.0575683e-14,100,100
13.233594,-9.8125055e-15,100,100
13.272656,1.4846976e-13,100,100
13.311719,3.0803098e-13,100,100
13.350781,3.1460165e-13,100,100
13.389844,1.05731e-13,100,100
13.428906,-1.892752e-14,100,100
13.467969,1.1440276e-13,100,100
13.507031,1.3076e-13,100,100
13.546094,1.0528955e-13,100,100
13.585156,1.4353497e-14,100,100
13.624219,-2.8511063e-13,100,100
13.663281,-3.9819612e-13,100,100
13.702344,-2.9777029e-13,100,100
13.741406,-1.7368014e-13,100,100
13.780469,-1.6796671e-14,100,100
13.819531,1.3712466e-13,100,100
13.858594,2.2705073e-13,100,100
13.897656,1.1631265e-13,100,100
13.936719,-1.2299328e-13,100,100
13.975781,-2.0123321e-13,100,100
14.014844,-1.3670137e-13,100,100
14.053906,-4.360235e-14,100,100
14.092969,2.3615326e-14,100,100
14.132031,6.0124235e-14,100,100
14.171094,-6.3265767e-14,100,100
14.210156,-1.7741071e-13,100,100
14.249219,-1.7316098e-13,100,100
14.288281,-1.8132337e-13,100,100
14.327344,-1.488712e-13,100,100
14.366406,-1.2111123e-13,100,100
14.405469,-1.4257675e-14,100,100
14.444531,1.6477725e-13,100,100
14.483594,2.4691458e-13,100,100
14.522656,2.2302243e-13,100,100
14.561719,2.4336457e-13,100,100
14.600781,1.9814983e-13,100,100
14.639844,1.4196364e-13,100,100
14.678906,4.7981928e-14,100,100
14.717969,-1.0965587e-14,100,100
14.757031,1.340049e-13,100,100
14.796094,2.2019161e-13,100,100
14.835156,1.0517301e-13,100,100
14.874219,1.0448037e-13,100,100
14.913281,1.032437e-13,100,100
14.952344,-5.0655564e-14,100,100
14.991406,9.0170863e-14,100,100
15.030469,1.351949e-13,100,100
15.069531,4.3372394e-14,100,100
15.108594,1.8512931e-13,100,100
15.147656,1.7340725e-13,100,100
15.186719,-6.8394746e-14,100,100
15.225781,-1.3139243e-13,100,100
15.264844,-7.5269815e-14,100,100
15.303906,-1.9455905e-13,100,100
15.342969,-1.990301e-13,100,100
15.382031,-2.0320087e-13,100,100
15.421094,-2.2897363e-13,100,100
15.460156,-2.5437513e-13,100,100
15.499219,-2.1713182e-13,100,100
15.538281,-1.8014411e-13,100,100
15.577344,-2.016507e-13,100,100
15.616406,-8.0268394e-14,100,100
15.655469,3.7859686e-14,100,100
15.694531,1.6263241e-13,100,100
15.733594,8.6282033e-14,100,100
15.772656,-2.12924e-15,100,100
15.811719,6.5359497e-14,100,100
15.850781,1.5175579e-13,100,100
15.889844,1.0869479e-13,100,100
15.928906,-8.5359407e-14,100,100
15.967969,-1.6492891e-13,100,100
16.007031,-2.436821e-13,100,100
16.046094,-3.3814634e-13,100,100
16.085156,-2.0727279e-13,100,100
16.124219,-9.6643028e-14,100,100
16.163281,-1.7040185e-13,100,100
16.202344,-1.0023186e-13,100,100
16.241406,3.7957622e-15,100,100
16.280469,-5.5527059e-14,100,100
16.319531,2.1925793e-14,100,100
16.358594,9.6553732e-14,100,100
16.397656,1.3788255e-13,100,100
16.436719,1.8778289e-13,100,100
16.475781,1.4507669e-13,100,100
16.514844,1.0184967e-13,100,100
16.553906,7.0677608e-14,100,100
16.592969,1.7992592e-14,100,100
16.632031,-1.9669302e-14,100,100
16.671094,-1.3638156e-14,100,100
16.710156,-1.231286e-14,100,100
16.749219,-2.2746254e-14,100,100
16.788281,-2.5402284e-14,100,100
16.827344,-6.1381564e-15,100,100
16.866406,2.9931946e-14,100,100
16.905469,6.2353287e-14,100,100
16.944531,-5.3205336e-14,100,100
16.983594,-1.8076686e-13,100,100
17.022656,-7.6702603e-15,100,100
17.061719,1.223422e-13,100,100
17.100781,1.5240268e-13,100,100
17.139844,2.2746455e-13,100,100
17.178906,3.7631447e-14,100,100
17.217969,-1.6978007e-13,100,100
17.257031,-8.0557031e-15,100,100
17.296094,-1.3835683e-14,100,100
17.335156,-1.7124406e-13,100,100
17.374219,-1.1707251e-13,100,100
17.413281,-8.2545388e-14,100,100
17.452344,-6.4873782e-14,100,100
17.491406,-4.9936881e-14,100,100
17.530469,-5.888327e-14,100,100
17.569531,-4.5336774e-14,100,100
17.608594,-3.0944683e-14,100,100
17.647656,-5.6373078e-14,100,100
17.686719,1.5723986e-13,100,100
17.725781,2.0425451e-13,100,100
17.764844,2.6163445e-14,100,100
17.803906,1.4826113e-14,100,100
17.842969,6.3505197e-15,100,100
17.882031,7.7351554e-15,100,100
17.921094,6.5023843e-15,100,100
17.960156,7.817396e-15,100,100
17.999219,1.3694279e-14,100,100
18.038281,2.4464442e-14,100,100
18.077344,3.9580042e-14,100,100
18.116406,7.3686262e-14,100,100
18.155469,1.4124045e-13,100,100
18.194531,1.8174105e-13,100,100
18.233594,8.6089725e-14,100,100
18.272656,4.5395411e-14,100,100
18.311719,1.1303402e-13,100,100
18.350781,1.7597955e-13,100,100
18.389844,3.2527297e-14,100,100
18.428906,5.3299388e-15,100,100
18.467969,5.8076516e-15,100,100
18.507031,-1.0791782e-13,100,100
18.546094,-1.8276815e-13,100,100
18.585156,-1.8027325e-13,100,100
18.624219,4.5723434e-15,100,100
18.663281,1.8006831e-13,100,100
18.702344,1.361985e-13,100,100
18.741406,3.3087523e-14,100,100
18.780469,-6.9599856e-14,100,100
18.819531,-1.7336851e-13,100,100
18.858594,3.6228149e-14,100,100
18.897656,2.4415211e-13,100,100
18.936719,1.4068085e-13,100,100
18.975781,-1.0803618e-14,100,100
19.014844,-1.6112467e-13,100,100
19.053906,-2.7983255e-13,100,100
19.092969,-1.9715666e-13,100,100
19.132031,-1.2522575e-13,100,100
19.171094,-8.187705e-14,100,100
19.210156,4.961786e-14,100,100
19.249219,1.0781152e-14,100,100
19.288281,1.0440995e-13,100,100
19.327344,1.9720091e-13,100,100
19.366406,4.442208e-14,100,100
19.405469,6.6928969e-14,100,100
19.444531,-5.3680491e-14,100,100
19.483594,-7.1392701e-14,100,100
19.522656,-8.9200273e-14,100,100
19.561719,-2.1867823e-13,100,100
19.600781,-2.3114227e-13,100,100
19.639844,-2.2662578e-13,100,100
19.678906,-1.1474231e-13,100,100
19.717969,1.2392931e-13,100,100
19.757031,1.9123453e-13,100,100
19.796094,1.268998e-13,100,100
19.835156,3.9548193e-13,100,100
19.874219,7.9093166e-13,100,100
19.913281,1.2154648e-12,100,100
19.952344,1.6705783e-12,100,100
19.991406,2.2688292e-12,100,100
20.030469,2.6023254e-12,100,100
