RADIUS_PC,VELOCITY_KMS,DENSITY_CM3,TEMP_K
4.9132812,8.0833572,47.799026,18070.277
4.9523437,8.170621,48.793565,17893.658
4.9914062,8.2676503,49.828841,17713.29
5.0304687,8.3745111,50.910726,17528.416
5.0695312,8.4914372,52.046341,17338.155
5.1085937,8.6188948,53.244576,17141.442
5.1476562,8.757762,54.517216,16936.941
5.1867187,8.9098139,55.881565,16722.856
5.2257812,9.0787351,57.36558,16496.613
5.2648437,9.2723326,59.019296,16254.238
5.3039062,9.5072965,60.940132,15989.139
5.3429687,9.8190147,63.330327,15689.74
5.3820312,10.280465,66.629549,15334.93
5.4210937,11.035344,71.811133,14885.84
5.4601562,12.339713,80.993963,14269.72
5.4992187,14.546746,98.988843,13306.226
5.5382812,16.185346,130.48507,10900.786
5.5773437,15.831677,172.25083,8536.5405
5.6164062,14.657362,216.05354,7861.3126
5.6554687,13.84241,252.11565,7503.97
5.6945312,13.350721,279.55756,7233.9631
5.7335937,13.047878,300.24062,7006.7264
5.7726562,12.839822,316.02876,6809.5492
5.8117187,12.671535,328.12532,6636.8208
5.8507812,12.509367,337.08898,6482.4435
5.8898437,12.32688,342.92202,6337.1267
5.9289062,12.093988,345.05796,6186.3632
5.9679687,11.766308,342.22147,6007.1787
6.0070312,11.272365,332.22805,5762.7778
6.0460937,10.498361,311.98337,5394.6383
6.0851562,9.2762563,278.31813,4812.9328
6.1242187,7.4010539,230.62371,3894.1918
6.1632812,4.7734997,175.35048,2540.3731
6.2023437,1.9089787,128.45435,999.78761
6.2414062,0.28897468,105.30887,193.41599
6.2804687,0.012436774,100.40577,101.75265
6.3195312,0.00024730034,100.01441,100.02082
6.3585937,4.3503174e-06,100.00032,100.0003
6.3976562,7.6335828e-08,100.00001,100
6.4367187,1.3385239e-09,100,100
6.4757812,2.3474578e-11,100,100
6.5148437,2.4962736e-13,100,100
6.5539062,-9.7005206e-14,100,100
6.5929687,4.85274e-14,100,100
6.6320312,-4.7649922e-14,100,100
6.6710937,-3.2061621e-14,100,100
6.7101562,-9.8455943e-14,100,100
6.7492187,-3.0351971e-13,100,100
6.7882812,-2.0077314e-13,100,100
6.8273437,1.3602473e-13,100,100
6.8664062,1.3896713e-13,100,100
6.9054687,-1.2115018e-13,100,100
6.9445312,-6.4901255e-14,100,100
6.9835937,2.8012817e-13,100,100
7.0226562,4.0455981e-13,100,100
7.0617187,2.1758294e-13,100,100
7.1007812,1.4531049e-13,100,100
7.1398437,5.1088585e-14,100,100
7.1789062,-1.4337806e-13,100,100
7.2179687,-1.3189207e-13,100,100
7.2570312,-6.0184452e-14,100,100
7.2960937,-2.9373632e-14,100,100
7.3351562,-6.6161238e-15,100,100
7.3742187,2.1876974e-14,100,100
7.4132812,5.6558158e-14,100,100
7.4523437,1.2259338e-13,100,100
7.4914062,5.2441662e-14,100,100
7.5304687,7.0135228e-15,100,100
7.5695312,1.0699292e-13,100,100
7.6085937,-3.044768e-15,100,100
7.6476562,-1.1490176e-13,100,100
7.6867187,-4.1965062e-14,100,100
7.7257812,8.4620309e-14,100,100
7.7648437,5.7371252e-14,100,100
7.8039062,3.2337995e-14,100,100
7.8429687,3.5236248e-15,100,100
7.8820312,-4.0461036e-14,100,100
7.9210937,-8.4840739e-14,100,100
7.9601562,-1.2877821e-13,100,100
7.9992187,-6.2223864e-14,100,100
8.0382812,-3.6157995e-14,100,100
8.0773437,-3.8382614e-14,100,100
8.1164062,-2.6963334e-14,100,100
8.1554687,1.4377772e-14,100,100
8.1945312,4.0533982e-14,100,100
8.2335937,8.9068936e-14,100,100
8.2726562,4.4012118e-14,100,100
8.3117187,2.597496e-14,100,100
8.3507812,1.2753135e-13,100,100
8.3898437,-2.0774131e-14,100,100
8.4289062,-1.6429852e-13,100,100
8.4679687,8.2393591e-14,100,100
8.5070312,6.1827942e-14,100,100
8.5460937,-1.125733e-13,100,100
8.5851562,-7.5652547e-14,100,100
8.6242187,-3.7251266e-14,100,100
8.6632812,2.5394366e-14,100,100
8.7023437,6.4683638e-14,100,100
8.7414062,1.2804493e-13,100,100
8.7804687,-3.6170992e-15,100,100
8.8195312,-1.3451726e-13,100,100
8.8585938,-7.0389296e-14,100,100
8.8976562,-6.1297612e-14,100,100
8.9367187,-6.2213568e-14,100,100
8.9757812,-1.5814558e-14,100,100
9.0148437,2.9875359e-14,100,100
9.0539062,2.4779021e-14,100,100
9.0929687,1.3085745e-14,100,100
9.1320312,4.7780531e-14,100,100
9.1710937,1.0755386e-13,100,100
9.2101562,-1.7513061e-14,100,100
9.2492187,-6.7684795e-14,100,100
9.2882812,2.7415483e-14,100,100
9.3273437,6.9202198e-14,100,100
9.3664062,-4.5770021e-14,100,100
9.4054687,-1.9675651e-13,100,100
9.4445312,-3.6826492e-14,100,100
9.4835937,1.1513306e-13,100,100
9.5226562,9.6053844e-14,100,100
9.5617187,1.2359614e-13,100,100
9.6007812,2.6621588e-13,100,100
9.6398437,2.7968235e-13,100,100
9.6789062,4.0750631e-14,100,100
9.7179687,-2.5724679e-13,100,100
9.7570312,-2.9409881e-13,100,100
9.7960937,-1.586483e-13,100,100
9.8351562,-6.7280683e-14,100,100
9.8742187,3.0664502e-14,100,100
9.9132812,1.7313865e-13,100,100
9.9523437,1.3499322e-13,100,100
9.9914062,3.4659892e-14,100,100
10.030469,-6.4258301e-14,100,100
10.069531,-1.4566713e-13,100,100
10.108594,-3.097665e-14,100,100
10.147656,1.1883075e-13,100,100
10.186719,1.8384667e-13,100,100
10.225781,2.4317971e-14,100,100
10.264844,-1.2695869e-14,100,100
10.303906,-4.7845988e-14,100,100
10.342969,-8.4358459e-14,100,100
10.382031,-8.8081554e-14,100,100
10.421094,-1.3073289e-13,100,100
10.460156,-4.8607356e-14,100,100
10.499219,2.1328026e-15,100,100
10.538281,5.2761081e-14,100,100
10.577344,1.2057867e-13,100,100
10.616406,3.503175e-14,100,100
10.655469,-1.3024394e-13,100,100
10.694531,-1.3419769e-13,100,100
10.733594,-1.1495563e-13,100,100
10.772656,8.53615e-14,100,100
10.811719,2.0653325e-13,100,100
10.850781,-7.0764503e-15,100,100
10.889844,-1.0160629e-13,100,100
10.928906,-7.1438909e-14,100,100
10.967969,-5.7769351e-14,100,100
11.007031,6.6225732e-14,100,100
11.046094,7.0273986e-14,100,100
11.085156,-2.4752853e-14,100,100
11.124219,1.113367e-14,100,100
11.163281,3.6634267e-14,100,100
11.202344,5.6730463e-14,100,100
11.241406,-7.9425173e-14,100,100
11.280469,-2.4084563e-13,100,100
11.319531,-1.006349e-13,100,100
11.358594,6.2776396e-14,100,100
11.397656,5.1806515e-14,100,100
11.436719,-8.0643864e-15,100,100
11.475781,-7.1123734e-14,100,100
11.514844,1.5548475e-14,100,100
11.553906,9.1373357e-14,100,100
11.592969,4.0187358e-14,100,100
11.632031,1.146337e-14,100,100
11.671094,-5.8338303e-15,100,100
11.710156,-8.2681262e-15,100,100
11.749219,1.0259389e-14,100,100
11.788281,2.4727658e-14,100,100
11.827344,1.4040102e-14,100,100
11.866406,-2.8324724e-15,100,100
11.905469,-2.0700898e-14,100,100
11.944531,-3.2595248e-14,100,100
11.983594,1.743275e-14,100,100
12.022656,4.0286604e-14,100,100
12.061719,1.5634824e-14,100,100
12.100781,2.1500691e-14,100,100
12.139844,2.078384e-14,100,100
12.178906,6.3633056e-14,100,100
12.217969,1.6491745e-13,100,100
12.257031,1.7960467e-13,100,100
12.296094,-4.8995525e-14,100,100
12.335156,-1.8653585e-13,100,100
12.374219,-5.4285836e-14,100,100
12.413281,-3.4512985e-14,100,100
12.452344,-7.0470709e-14,100,100
12.491406,-3.1307506e-14,100,100
12.530469,-1.4610662e-14,100,100
12.569531,-8.4202049e-15,100,100
12.608594,-1.0295956e-14,100,100
12.647656,-2.4048845e-14,100,100
12.686719,-3.0906671e-14,100,100
12.725781,7.8165079e-15,100,100
12.764844,3.4544859e-14,100,100
12.803906,1.1400834e-14,100,100
12.842969,-1.1856813e-14,100,100
12.882031,-5.3274267e-14,100,100
12.921094,-9.4603568e-14,100,100
12.960156,7.9692964e-14,100,100
12.999219,3.1298771e-13,100,100
13.038281,1.9935824e-13,100,100
13.077344,-1.7502154e-13,100,100
13.116406,-2.1112829e-13,100,100
13.155469,7.0072703e-14,100,100
13.194531,1.8568338e-14,100,100
13.233594,-9.7906196e-14,100,100
13.272656,1.9511457e-14,100,100
13.311719,1.3739355e-13,100,100
13.350781,1.6255785e-13,100,100
13.389844,-7.3863205e-15,100,100
13.428906,-1.0417278e-13,100,100
13.467969,2.1785519e-14,100,100
13.507031,8.1660899e-14,100,100
13.546094,1.7628872e-13,100,100
13.585156,1.3793813e-13,100,100
13.624219,-1.551335e-13,100,100
13.663281,-2.4611171e-13,100,100
13.702344,-1.3657218e-13,100,100
13.741406,-5.5738791e-14,100,100
13.780469,-1.0893906e-15,100,100
13.819531,5.95106e-14,100,100
13.858594,1.3708554e-13,100,100
13.897656,3.9656054e-14,100,100
13.936719,-1.0261583e-13,100,100
13.975781,-8.4378989e-14,100,100
14.014844,-3.4860721e-14,100,100
14.053906,1.8762236e-14,100,100
14.092969,7.1911537e-14,100,100
14.132031,1.1318593e-13,100,100
14.171094,-1.1201721e-14,100,100
14.210156,-1.1765007e-13,100,100
14.249219,-8.4112094e-14,100,100
14.288281,-7.1676377e-14,100,100
14.327344,-4.3780407e-14,100,100
14.366406,-3.1244581e-14,100,100
14.405469,9.0327201e-15,100,100
14.444531,5.6331714e-14,100,100
14.483594,5.9089377e-14,100,100
14.522656,3.7311727e-14,100,100
14.561719,4.1644551e-14,100,100
14.600781,2.8272677e-14,100,100
14.639844,3.6575897e-14,100,100
14.678906,-5.1003452e-15,100,100
14.717969,-3.0928423e-14,100,100
14.757031,8.4192898e-14,100,100
14.796094,1.3503479e-13,100,100
14.835156,8.7788431e-15,100,100
14.874219,2.0084675e-14,100,100
14.913281,2.9839312e-14,100,100
14.952344,-9.4427911e-14,100,100
14.991406,5.3085736e-14,100,100
15.030469,7.6165264e-14,100,100
15.069531,-1.1240102e-15,100,100
15.108594,1.5422541e-13,100,100
15.147656,1.4002447e-13,100,100
15.186719,-1.1176294e-13,100,100
15.225781,-1.4912055e-13,100,100
15.264844,-4.5982868e-15,100,100
15.303906,-6.933734e-14,100,100
15.342969,-1.0728211e-13,100,100
15.382031,-8.1138602e-14,100,100
15.421094,-9.1879846e-14,100,100
15.460156,-8.2069832e-14,100,100
15.499219,-3.5180487e-14,100,100
15.538281,-8.6111781e-16,100,100
15.577344,-1.6738927e-14,100,100
15.616406,9.7763681e-15,100,100
15.655469,1.5662821e-14,100,100
15.694531,3.8215946e-14,100,100
15.733594,1.2993809e-14,100,100
15.772656,-1.6282467e-14,100,100
15.811719,1.8230413e-14,100,100
15.850781,7.8159302e-14,100,100
15.889844,1.0258516e-13,100,100
15.928906,-1.6042514e-14,100,100
15.967969,-6.2628804e-14,100,100
16.007031,-9.0427079e-14,100,100
16.046094,-1.6729305e-13,100,100
16.085156,-5.3161233e-14,100,100
16.124219,2.0538957e-14,100,100
16.163281,-6.771698e-14,100,100
16.202344,-9.3361785e-15,100,100
16.241406,6.945534e-14,100,100
16.280469,-6.2347042e-15,100,100
16.319531,-2.296149e-15,100,100
16.358594,1.4517667e-14,100,100
16.397656,2.6992717e-14,100,100
16.436719,5.7686143e-14,100,100
16.475781,4.2463217e-14,100,100
16.514844,2.5294069e-14,100,100
16.553906,1.8673553e-14,100,100
16.592969,-4.5582065e-15,100,100
16.632031,-1.943387e-14,100,100
16.671094,-7.0015902e-15,100,100
16.710156,-6.809145e-15,100,100
16.749219,-1.1864782e-14,100,100
16.788281,-1.4013122e-14,100,100
16.827344,-9.3279759e-15,100,100
16.866406,7.3099069e-15,100,100
16.905469,3.3759885e-14,100,100
16.944531,-3.0540521e-14,100,100
16.983594,-1.0087536e-13,100,100
17.022656,-1.7450954e-14,100,100
17.061719,3.9644467e-14,100,100
17.100781,8.2378481e-14,100,100
17.139844,1.7795393e-13,100,100
17.178906,2.7888004e-14,100,100
17.217969,-1.2451985e-13,100,100
17.257031,2.0653636e-14,100,100
17.296094,-1.3871347e-14,100,100
17.335156,-1.0786167e-13,100,100
17.374219,-3.6418768e-14,100,100
17.413281,-1.2651327e-14,100,100
17.452344,-1.7777232e-15,100,100
17.491406,7.1345763e-15,100,100
17.530469,-3.3713746e-16,100,100
17.569531,-2.9704295e-14,100,100
17.608594,-7.1594573e-14,100,100
17.647656,-1.2057448e-13,100,100
17.686719,7.6281482e-14,100,100
17.725781,1.5632139e-13,100,100
17.764844,1.9109721e-14,100,100
17.803906,1.6026828e-14,100,100
17.842969,9.0122593e-15,100,100
17.882031,6.2977479e-15,100,100
17.921094,1.6647438e-15,100,100
17.960156,-3.0860107e-16,100,100
17.999219,-2.9525128e-16,100,100
18.038281,-1.6765772e-16,100,100
18.077344,-2.7674683e-15,100,100
18.116406,2.7653305e-15,100,100
18.155469,1.954849e-14,100,100
18.194531,2.9396626e-14,100,100
18.233594,1.9691832e-14,100,100
18.272656,4.0955398e-14,100,100
18.311719,8.1944582e-14,100,100
18.350781,1.3833943e-13,100,100
18.389844,-7.8880139e-16,100,100
18.428906,-4.2715011e-14,100,100
18.467969,-4.1045084e-14,100,100
18.507031,-1.1036714e-13,100,100
18.546094,-8.6023899e-14,100,100
18.585156,-7.0335323e-14,100,100
18.624219,7.121039e-15,100,100
18.663281,7.0964884e-14,100,100
18.702344,8.7947584e-14,100,100
18.741406,8.1061375e-14,100,100
18.780469,-5.1690287e-14,100,100
18.819531,-1.8228085e-13,100,100
18.858594,1.292088e-14,100,100
18.897656,2.3841343e-13,100,100
18.936719,1.4176741e-13,100,100
18.975781,3.112536e-14,100,100
19.014844,-8.0192189e-14,100,100
19.053906,-1.8728405e-13,100,100
19.092969,-1.024705e-13,100,100
19.132031,-5.2951668e-14,100,100
19.171094,-3.7404646e-14,100,100
19.210156,2.8075563e-14,100,100
19.249219,-6.146226e-14,100,100
19.288281,4.6711659e-14,100,100
19.327344,1.5791885e-13,100,100
19.366406,3.2123452e-14,100,100
19.405469,9.5076645e-14,100,100
19.444531,-8.0754307e-15,100,100
19.483594,-9.4595417e-15,100,100
19.522656,-1.1395728e-14,100,100
19.561719,-1.3205007e-13,100,100
19.600781,-1.317811e-13,100,100
19.639844,-1.4558942e-13,100,100
19.678906,-9.0860521e-14,100,100
19.717969,7.6572221e-14,100,100
19.757031,8.1838884e-14,100,100
19.796094,-8.611822e-14,100,100
19.835156,-1.2784918e-14,100,100
19.874219,9.7560119e-14,100,100
19.913281,8.2857993e-14,100,100
19.952344,1.1979249e-13,100,100
19.991406,3.5858221e-13,100,100
20.030469,4.9288522e-13,100,100
