RADIUS_PC,VELOCITY_KMS,DENSITY_CM3,TEMP_K
5.5773437,50.047406,0.0047054467,60965239
5.6164062,49.374653,0.0047957112,59819080
5.6554687,48.71598,0.0048917418,58646002
5.6945312,48.071,0.0049939244,57447184
5.7335937,47.439341,0.005102676,56223914
5.7726562,46.820641,0.0052184482,54977587
5.8117187,46.214552,0.0053417304,53709693
5.8507812,45.620738,0.0054730542,52421822
5.8898437,45.038872,0.0056129971,51115653
5.9289062,44.46864,0.0057621879,49792947
5.9679687,43.909738,0.0059213122,48455544
6.0070312,43.361869,0.0060911181,47105353
6.0460937,42.824751,0.006272424,45744344
6.0851562,42.298106,0.0064661257,44374541
6.1242187,41.781668,0.0066732058,42998014
6.1632812,41.275177,0.0068947437,41616868
6.2023437,40.778385,0.0071319268,40233233
6.2414062,40.291047,0.0073860641,38849259
6.2804687,39.812929,0.0076586009,37467101
6.3195312,39.343803,0.0079511354,36088913
6.3585937,38.883448,0.0082654391,34716838
6.3976562,38.431651,0.0086034786,33352997
6.4367187,37.988203,0.0089674419,31999483
6.4757812,37.552905,0.0093597681,30658347
6.5148437,37.125559,0.0097831824,29331595
6.5539062,36.705978,0.010240736,28021178
6.5929687,36.293977,0.010735854,26728982
6.6320312,35.889378,0.011272388,25456824
6.6710937,35.492008,0.011854685,24206443
6.7101562,35.101699,0.01248766,22979497
6.7492187,34.718287,0.013176885,21777553
6.7882812,34.341615,0.013928698,20602088
6.8273437,33.971528,0.014750331,19454479
6.8664062,33.607877,0.015650058,18336005
6.9054687,33.250517,0.016637379,17247839
6.9445312,32.899306,0.017723241,16191051
6.9835937,32.554107,0.018920304,15166601
7.0226562,32.214787,0.020243265,14175344
7.0617187,31.881217,0.021709258,13218025
7.1007812,31.55327,0.023338342,12295281
7.1398437,31.230824,0.025154113,11407642
7.1789062,30.913759,0.027184456,10555533
7.2179687,30.60196,0.029462501,9739273.1
7.2570312,30.295314,0.032027824,8959080.9
7.2960937,29.993712,0.034927978,8215074.6
7.3351562,29.697046,0.03822046,7507275.9
7.3742187,29.405213,0.041975253,6835613.2
7.4132812,29.118112,0.046278153,6199924.3
7.4523437,28.835645,0.051235155,5599960.3
7.4914062,28.557716,0.05697829,5035388.9
7.5304687,28.284231,0.06367351,4505798.4
7.5695312,28.015099,0.071531425,4010701
7.6085937,27.75023,0.080822154,3549536.2
7.6476562,27.489534,0.091896137,3121674.5
7.6867187,27.232923,0.10521376,2726420.1
7.7257812,26.980301,0.12138821,2363014.1
7.7648437,26.731565,0.14124876,2030636.8
7.8039062,26.486587,0.16593577,1728409.2
7.8429687,26.245191,0.19704707,1455394.7
7.8820312,26.00709,0.23686849,1210599.2
7.9210937,25.771743,0.2887473,992970.44
7.9601562,25.53801,0.35771524,801396.44
7.9992187,25.303258,0.45156141,634702.05
8.0382812,25.060903,0.58274124,491643.83
8.0773437,24.793429,0.7718694,370901.77
8.1164062,24.452388,1.0541652,271065.59
8.1554687,23.906908,1.49073,190620.55
8.1945312,22.853198,2.1840294,127994.93
8.2335937,20.821764,3.2830855,81852.484
8.2726562,17.620699,4.9399467,51312.46
8.3117187,13.845199,7.174351,34230.145
8.3507812,10.477107,9.6846036,25890.039
8.3898437,8.0918668,11.913756,22024.816
8.4289062,6.6783306,13.477936,20249.848
8.4679687,5.9415019,14.393289,19425.107
8.5070312,5.5850829,14.879685,19027.34
8.5460937,5.4167832,15.136608,18819.829
8.5851562,5.3356177,15.283455,18696.323
8.6242187,5.2937206,15.3803,18609.568
8.6632812,5.2694305,15.455123,18538.758
8.7023437,5.2531476,15.520509,18474.805
8.7414062,5.2406604,15.582027,18413.761
8.7804687,5.2301314,15.642127,18353.916
8.8195312,5.2207604,15.701884,18294.528
8.8585938,5.2121983,15.761779,18235.269
8.8976562,5.2042914,15.82203,18175.99
8.9367187,5.1969702,15.882749,18116.618
8.9757812,5.1902016,15.943996,18057.113
9.0148437,5.183968,16.005813,17997.445
9.0539062,5.178259,16.068237,17937.593
9.0929687,5.173067,16.131298,17877.534
9.1320312,5.1683863,16.195029,17817.248
9.1710937,5.1642116,16.259462,17756.715
9.2101562,5.1605384,16.324632,17695.912
9.2492187,5.1573628,16.390574,17634.818
9.2882812,5.1546809,16.457325,17573.409
9.3273437,5.1524895,16.524926,17511.661
9.3664062,5.1507858,16.593416,17449.549
9.4054687,5.1495673,16.662841,17387.046
9.4445312,5.148832,16.733246,17324.126
9.4835937,5.1485785,16.80468,17260.759
9.5226562,5.1488055,16.877196,17196.914
9.5617187,5.1495127,16.95085,17132.561
9.6007812,5.1507001,17.025699,17067.665
9.6398437,5.1523683,17.101807,17002.191
9.6789062,5.1545187,17.179241,16936.101
9.7179687,5.1571531,17.258074,16869.354
9.7570312,5.1602745,17.338383,16801.91
9.7960937,5.1638864,17.420251,16733.721
9.8351562,5.1679933,17.503767,16664.741
9.8742187,5.1726008,17.589029,16594.917
9.9132812,5.1777155,17.676142,16524.194
9.9523437,5.1833453,17.765219,16452.512
9.9914062,5.1894996,17.856385,16379.808
10.030469,5.1961891,17.949774,16306.012
10.069531,5.2034267,18.045536,16231.048
10.108594,5.2112269,18.143832,16154.836
10.147656,5.2196068,18.244841,16077.286
10.186719,5.2285861,18.348762,15998.302
10.225781,5.2381874,18.455814,15917.776
10.264844,5.2484372,18.566242,15835.592
10.303906,5.2593659,18.68032,15751.62
10.342969,5.2710091,18.798354,15665.716
10.382031,5.2834082,18.920693,15577.72
10.421094,5.2966117,19.047731,15487.453
10.460156,5.3106769,19.179917,15394.713
10.499219,5.3256713,19.31777,15299.272
10.538281,5.3416758,19.461889,15200.87
10.577344,5.3587875,19.612972,15099.21
10.616406,5.3771245,19.771843,14993.947
10.655469,5.396832,19.939481,14884.681
10.694531,5.4180913,20.117061,14770.943
10.733594,5.4411326,20.30602,14652.174
10.772656,5.4662558,20.508138,14527.702
10.811719,5.4938649,20.725671,14396.704
10.850781,5.5245306,20.961558,14258.155
10.889844,5.5591131,21.219788,14110.734
10.928906,5.5990183,21.506099,13952.68
10.967969,5.6467726,21.829438,13781.504
11.007031,5.707408,22.205259,13593.408
11.046094,5.7919482,22.663346,13382.051
11.085156,5.9261674,23.267635,13135.848
11.124219,6.1717886,24.169565,12832.186
11.163281,6.6666418,25.739988,12427.402
11.202344,7.6599006,28.885081,11835.598
11.241406,9.0992315,35.228448,10863.288
11.280469,9.530937,44.879314,9532.658
11.319531,8.8863289,56.38563,8495.6084
11.358594,8.2557785,67.203518,7927.2711
11.397656,7.919995,76.558405,7424.9167
11.436719,7.7616824,84.969333,6926.9678
11.475781,7.6832401,92.962684,6451.1696
11.514844,7.6371596,100.82206,6014.5832
11.553906,7.6039003,108.66155,5622.8323
11.592969,7.5759142,116.51146,5274.7855
11.632031,7.5503208,124.36611,4966.6462
11.671094,7.5259971,132.20589,4693.9419
11.710156,7.5024823,140.00693,4452.3238
11.749219,7.4795714,147.74537,4237.8426
11.788281,7.4571626,155.39934,4047.0127
11.827344,7.4351984,162.94991,3876.7954
11.866406,7.4136409,170.38154,3724.5546
11.905469,7.392462,177.68224,3588.0067
11.944531,7.3716387,184.84351,3465.1738
11.983594,7.3511503,191.86019,3354.3406
12.022656,7.330978,198.73011,3254.0182
12.061719,7.3111036,205.45379,3162.9128
12.100781,7.2915099,212.03397,3079.8998
12.139844,7.2721805,218.47521,3004.0007
12.178906,7.2530996,224.78342,2934.3646
12.217969,7.2342522,230.96544,2870.2522
12.257031,7.2156244,237.02866,2811.0213
12.296094,7.1972035,242.98064,2756.1152
12.335156,7.178978,248.82883,2705.0519
12.374219,7.1609381,254.58031,2657.415
12.413281,7.1430755,260.24163,2612.8454
12.452344,7.125384,265.81862,2571.0339
