RADIUS_PC,VELOCITY_KMS,DENSITY_CM3,TEMP_K
1.9445312,224.63685,0.0061328911,83774051
1.9835938,215.69338,0.0061412486,83790364
2.0226562,207.29054,0.0061495531,83794744
2.0617187,199.38419,0.0061579376,83786889
2.1007812,191.93481,0.0061665357,83766295
2.1398437,184.90688,0.0061754832,83732266
2.1789062,178.26841,0.0061849198,83683924
2.2179687,171.9905,0.0061949907,83620213
2.2570312,166.04695,0.0062058475,83539909
2.2960937,160.41399,0.0062176495,83441623
2.3351562,155.06996,0.0062305646,83323814
2.3742187,149.99514,0.0062447704,83184791
2.4132812,145.17147,0.0062604548,83022725
2.4523437,140.58243,0.0062778169,82835659
2.4914062,136.21288,0.0062970678,82621520
2.5304687,132.04887,0.0063184312,82378132
2.5695312,128.0776,0.0063421445,82103228
2.6085937,124.28725,0.0063684592,81794474
2.6476562,120.66691,0.0063976422,81449480
2.6867187,117.20649,0.0064299764,81065826
2.7257812,113.89665,0.0064657618,80641079
2.7648437,110.72874,0.0065053169,80172824
2.8039062,107.69472,0.0065489797,79658681
2.8429687,104.78712,0.0065971092,79096341
2.8820312,101.99899,0.0066500874,78483586
2.9210937,99.323868,0.0067083209,77818323
2.9601562,96.755713,0.0067722431,77098609
2.9992187,94.288893,0.0068423165,76322686
3.0382812,91.918145,0.0069190359,75489006
3.0773437,89.638544,0.0070029313,74596261
3.1164062,87.445483,0.0070945712,73643412
3.1554688,85.334643,0.0071945672,72629711
3.1945312,83.301972,0.0073035782,71554729
3.2335937,81.343668,0.0074223159,70418377
3.2726562,79.45616,0.00755155,69220920
3.3117187,77.636088,0.0076921158,67962996
3.3507812,75.880292,0.0078449209,66645628
3.3898437,74.185795,0.0080109543,65270226
3.4289062,72.549793,0.0081912957,63838594
3.4679687,70.969639,0.0083871267,62352924
3.5070312,69.442837,0.008599743,60815792
3.5460937,67.967029,0.0088305689,59230147
3.5851562,66.539986,0.0090811737,57599292
3.6242187,65.159601,0.0093532895,55926862
3.6632812,63.823879,0.0096488334,54216804
3.7023437,62.530931,0.009969931,52473344
3.7414062,61.278969,0.010318945,50700953
3.7804687,60.066296,0.010698508,48904317
3.8195312,58.891303,0.011111558,47088291
3.8585937,57.752463,0.011561386,45257868
3.8976562,56.648325,0.012051681,43418127
3.9367187,55.577511,0.012586594,41574202
3.9757812,54.538712,0.013170804,39731230
4.0148437,53.53068,0.013809602,37894317
4.0539062,52.552231,0.014508985,36068492
4.0929687,51.602234,0.01527577,34258675
4.1320312,50.679615,0.016117727,32469633
4.1710937,49.783348,0.017043745,30705952
4.2101562,48.912457,0.018064018,28972006
4.2492187,48.066008,0.019190282,27271926
4.2882812,47.243112,0.020436093,25609581
4.3273437,46.44292,0.021817167,23988556
4.3664062,45.664621,0.023351794,22412135
4.4054687,44.907439,0.025061351,20883290
4.4445312,44.170633,0.026970927,19404673
4.4835937,43.453495,0.029110103,17978609
4.5226562,42.755347,0.031513932,16607096
4.5617187,42.075541,0.034224155,15291804
4.6007812,41.413456,0.037290761,14034084
4.6398437,40.768496,0.040773959,12834970
4.6789062,40.140094,0.044746729,11695193
4.7179687,39.527703,0.049298114,10615188
4.7570312,38.930801,0.054537542,9595109.4
4.7960937,38.348887,0.060600529,8634846.6
4.8351562,37.781479,0.06765629,7734036.8
4.8742187,37.228119,0.075918021,6892082.3
4.9132812,36.688363,0.085656942,6108167.4
4.9523437,36.16179,0.097221736,5381274.1
4.9914062,35.647991,0.11106584,4710199.5
5.0304687,35.146577,0.12778636,4093571.3
5.0695312,34.657172,0.14818047,3529863.1
5.1085937,34.179412,0.17332872,3017409.2
5.1476562,33.712941,0.20472053,2554417.5
5.1867187,33.2574,0.24444754,2138981.2
5.2257812,32.812397,0.29550904,1769088.9
5.2648437,32.377451,0.36230755,1442632.7
5.3039062,31.951826,0.45147822,1157413.3
5.3429687,31.534074,0.57332432,911143.14
5.3820312,31.120715,0.74439451,701445.15
5.4210937,30.702044,0.99228718,525847.08
5.4601562,30.248473,1.3648849,381765.57
5.4992187,29.667577,1.9480984,266473.47
5.5382812,28.694665,2.8966449,177078.15
5.5773437,26.761074,4.468062,110754.36
5.6164062,23.285985,7.0006522,65589.688
5.6554687,18.626626,10.7326,39889.688
5.6945312,14.080361,15.371147,27967.797
5.7335937,10.711036,19.853476,22940.036
5.7726562,8.6961609,23.134651,20851.837
5.8117187,7.6698068,25.042075,19958.176
5.8507812,7.1976058,26.011505,19545.519
5.8898437,6.9896959,26.492177,19327.797
5.9289062,6.8975878,26.750766,19189.335
5.9679687,6.8543991,26.915016,19082.977
6.0070312,6.8316994,27.04079,18989.503
6.0460937,6.8177081,27.151593,18901.108
6.0851562,6.8076017,27.257168,18814.626
6.1242187,6.7994162,27.361554,18728.76
6.1632812,6.7923528,27.466459,18642.967
6.2023437,6.7860849,27.572645,18557
6.2414062,6.7804769,27.680501,18470.732
6.2804687,6.7754708,27.790264,18384.078
6.3195312,6.7710404,27.902122,18296.973
6.3585937,6.7671733,28.016242,18209.354
6.3976562,6.7638637,28.132797,18121.158
6.4367187,6.7611095,28.251961,18032.32
6.4757812,6.7589117,28.373922,17942.774
6.5148437,6.7572735,28.498882,17852.448
6.5539062,6.756201,28.627055,17761.264
6.5929687,6.7557028,28.758674,17669.142
6.6320312,6.7557903,28.893992,17575.995
6.6710937,6.7564785,29.033284,17481.729
6.7101562,6.7577857,29.17685,17386.242
6.7492187,6.7597342,29.325021,17289.424
6.7882812,6.7623513,29.478161,17191.156
6.8273437,6.7656691,29.636672,17091.307
6.8664062,6.7697259,29.801003,16989.734
6.9054687,6.7745668,29.971656,16886.278
6.9445312,6.7802453,30.149194,16780.763
6.9835937,6.7868242,30.334256,16672.995
7.0226562,6.7943778,30.527567,16562.753
7.0617187,6.8029942,30.729957,16449.793
7.1007812,6.8127781,30.942385,16333.834
7.1398437,6.8238549,31.165964,16214.556
7.1789062,6.8363761,31.402001,16091.594
7.2179687,6.8505267,31.652044,15964.521
7.2570312,6.8665363,31.917951,15832.838
7.2960937,6.8846959,32.201986,15695.953
7.3351562,6.9053873,32.506965,15553.154
7.3742187,6.9291337,32.836487,15403.569
7.4132812,6.9567002,33.195338,15246.1
7.4523437,6.9893043,33.590253,15079.318
7.4914062,7.0290819,34.031462,14901.265
7.5304687,7.0801456,34.536095,14709.073
7.5695312,7.1510222,35.136207,14498.178
7.6085937,7.2604554,35.898306,14260.601
7.6476562,7.45169,36.971548,13981.278
7.6867187,7.8227927,38.697076,13631.556
7.7257812,8.5807748,41.892998,13155.885
7.7648437,10.053009,48.542905,12436.641
7.8039062,11.754135,61.5636,11055.292
7.8429687,11.914275,80.13503,9147.8697
7.8820312,11.002496,101.28211,8172.8761
7.9210937,10.329556,120.13818,7663.8194
7.9601562,9.9701204,135.96542,7216.6132
7.9992187,9.7862183,149.65817,6791.5413
8.0382812,9.6851762,162.03093,6403.6782
8.0773437,9.6213116,173.5389,6062.0902
8.1164062,9.5745528,184.39545,5767.0781
8.1554687,9.5364981,194.69759,5514.582
8.1945312,9.5036643,204.49723,5299.1186
8.2335937,9.4745808,213.8343,5115.1585
8.2726562,9.4485956,222.75009,4957.6581
8.3117187,9.4253865,231.29123,4822.2093
8.3507812,9.4047572,239.50951,4705.0339
8.3898437,9.3865496,247.45994,4602.9245
8.4289062,9.3705991,255.19839,4513.1692
8.4679687,9.356705,262.77882,4433.4774
8.5070312,9.3445952,270.25047,4361.9068
8.5460937,9.333871,277.65412,4296.7906
8.5851562,9.3239097,285.01687,4236.6557
8.6242187,9.3136896,292.34331,4180.1195
8.6632812,9.3014766,299.60017,4125.743
8.7023437,9.2842687,306.68884,4071.8034
8.7414062,9.256823,313.39652,4015.9232
8.7804687,9.2099784,319.31158,3954.4565
8.8195312,9.1278311,323.68324,3881.4714
8.8585938,8.983147,325.20845,3787.0992
8.8976562,8.7303478,321.76317,3654.9479
8.9367187,8.2959227,310.21962,3458.2898
8.9757812,7.5684653,286.78659,3155.0584
9.0148437,6.3989413,248.73849,2683.7584
9.0539062,4.6521334,198.28886,1974.8601
9.0929687,2.4412768,146.93713,1048.8907
9.1320312,0.62890006,112.79667,299.4378
9.1710937,0.051693097,101.56122,108.94621
9.2101562,0.0016718287,100.088,100.15369
9.2492187,4.1573223e-05,100.00297,100.00293
9.2882812,1.0205846e-06,100.00008,100.00006
9.3273437,2.5008503e-08,100,100
9.3664062,6.1164241e-10,100,100
9.4054687,1.473024e-11,100,100
9.4445312,3.4355969e-13,100,100
9.4835937,1.8008116e-13,100,100
9.5226562,2.2254305e-13,100,100
9.5617187,2.9787692e-13,100,100
9.6007812,4.5401184e-13,100,100
9.6398437,3.9597811e-13,100,100
9.6789062,3.3942183e-14,100,100
9.7179687,-3.3237523e-13,100,100
9.7570312,-3.8103265e-13,100,100
9.7960937,-2.9211144e-13,100,100
9.8351562,-2.0009962e-13,100,100
9.8742187,-1.6612095e-14,100,100
9.9132812,1.8317233e-13,100,100
9.9523437,1.6529009e-13,100,100
9.9914062,6.0570113e-14,100,100
10.030469,-4.2470099e-14,100,100
10.069531,-1.1325102e-13,100,100
10.108594,3.4323042e-14,100,100
10.147656,2.3214563e-13,100,100
10.186719,2.3810962e-13,100,100
10.225781,-4.7648996e-15,100,100
10.264844,-3.9378577e-14,100,100
10.303906,-7.304984e-14,100,100
10.342969,-1.2098991e-13,100,100
10.382031,-1.6816675e-13,100,100
10.421094,-2.3276284e-13,100,100
10.460156,-1.1906272e-13,100,100
10.499219,-2.4176287e-14,100,100
10.538281,6.5380922e-14,100,100
10.577344,1.5901817e-13,100,100
10.616406,8.3029712e-14,100,100
10.655469,-1.165063e-13,100,100
10.694531,-1.2620097e-13,100,100
10.733594,-1.1892507e-13,100,100
10.772656,7.0533233e-14,100,100
10.811719,1.9647231e-13,100,100
10.850781,-4.0715996e-14,100,100
10.889844,-1.3829248e-13,100,100
10.928906,-1.3975645e-13,100,100
10.967969,-1.290316e-13,100,100
11.007031,5.6365732e-14,100,100
11.046094,9.4614791e-14,100,100
11.085156,-2.1145815e-14,100,100
11.124219,-2.1429054e-15,100,100
11.163281,1.9619526e-14,100,100
11.202344,2.0514687e-14,100,100
11.241406,-1.3957066e-13,100,100
11.280469,-3.2361506e-13,100,100
11.319531,-1.8643726e-13,100,100
11.358594,-3.2325678e-15,100,100
11.397656,2.3127169e-14,100,100
11.436719,-1.0555704e-14,100,100
11.475781,-5.7005837e-14,100,100
11.514844,4.677332e-14,100,100
11.553906,1.2573321e-13,100,100
11.592969,7.4336687e-14,100,100
11.632031,4.1881034e-14,100,100
11.671094,1.8085919e-14,100,100
11.710156,8.2225972e-15,100,100
11.749219,2.1978125e-14,100,100
11.788281,3.2423959e-14,100,100
11.827344,1.8184047e-14,100,100
11.866406,-2.3768989e-15,100,100
11.905469,-2.0735568e-14,100,100
11.944531,-2.6348418e-14,100,100
11.983594,3.9295464e-14,100,100
12.022656,6.8669841e-14,100,100
12.061719,4.9312946e-14,100,100
12.100781,7.5245049e-14,100,100
12.139844,8.5641675e-14,100,100
12.178906,1.505881e-13,100,100
12.217969,2.6288494e-13,100,100
12.257031,2.3011376e-13,100,100
12.296094,-3.1432379e-14,100,100
12.335156,-2.1713364e-13,100,100
12.374219,-1.3601102e-13,100,100
12.413281,-1.1771929e-13,100,100
12.452344,-1.4584779e-13,100,100
12.491406,-9.0756216e-14,100,100
12.530469,-6.0600273e-14,100,100
12.569531,-4.1736628e-14,100,100
12.608594,-3.4779815e-14,100,100
12.647656,-4.2624451e-14,100,100
12.686719,-4.3125873e-14,100,100
12.725781,4.5804631e-15,100,100
12.764844,3.9488171e-14,100,100
12.803906,2.1603064e-14,100,100
12.842969,5.2886318e-15,100,100
12.882031,-3.1377009e-14,100,100
12.921094,-6.0555371e-14,100,100
12.960156,1.0882609e-13,100,100
12.999219,3.1864106e-13,100,100
13.038281,1.9835199e-13,100,100
13.077344,-1.4701106e-13,100,100
13.116406,-1.6444939e-13,100,100
13.155469,9.8301619e-14,100,100
13.194531,3.80284e-14,100,100
13.233594,-6.6746351e-14,100,100
13.272656,8.2559294e-14,100,100
13.311719,2.3825913e-13,100,100
13.350781,2.5297892e-13,100,100
13.389844,5.1989727e-14,100,100
13.428906,-5.4269153e-14,100,100
13.467969,9.6793334e-14,100,100
13.507031,1.2619459e-13,100,100
13.546094,1.3298236e-13,100,100
13.585156,6.0814514e-14,100,100
13.624219,-2.3891182e-13,100,100
13.663281,-3.4516634e-13,100,100
13.702344,-2.4439769e-13,100,100
13.741406,-1.3753285e-13,100,100
13.780469,-1.9733123e-15,100,100
13.819531,1.3424845e-13,100,100
13.858594,2.1691717e-13,100,100
13.897656,1.0575322e-13,100,100
13.936719,-1.2293363e-13,100,100
13.975781,-1.8292495e-13,100,100
14.014844,-1.0882407e-13,100,100
14.053906,-1.6901739e-14,100,100
14.092969,5.8482452e-14,100,100
14.132031,1.0141249e-13,100,100
14.171094,-2.8022965e-14,100,100
14.210156,-1.4638782e-13,100,100
14.249219,-1.3182012e-13,100,100
14.288281,-1.2940911e-13,100,100
14.327344,-1.0172964e-13,100,100
14.366406,-8.4970366e-14,100,100
14.405469,-7.4839272e-15,100,100
14.444531,1.146461e-13,100,100
14.483594,1.5606894e-13,100,100
14.522656,1.2704443e-13,100,100
14.561719,1.3662557e-13,100,100
14.600781,1.2437441e-13,100,100
14.639844,1.1746342e-13,100,100
14.678906,2.1397792e-14,100,100
14.717969,-4.4588333e-14,100,100
14.757031,9.9419003e-14,100,100
14.796094,1.7678582e-13,100,100
14.835156,5.5318659e-14,100,100
14.874219,5.5168148e-14,100,100
14.913281,5.4893815e-14,100,100
14.952344,-6.814018e-14,100,100
14.991406,8.971884e-14,100,100
15.030469,1.2147057e-13,100,100
15.069531,2.588918e-14,100,100
15.108594,1.6214812e-13,100,100
15.147656,1.4889028e-13,100,100
15.186719,-9.2732034e-14,100,100
15.225781,-1.3094995e-13,100,100
15.264844,-4.7272575e-14,100,100
15.303906,-1.6344312e-13,100,100
15.342969,-1.641001e-13,100,100
15.382031,-1.6116882e-13,100,100
15.421094,-1.6986219e-13,100,100
15.460156,-1.6722691e-13,100,100
15.499219,-1.1077352e-13,100,100
15.538281,-6.8677842e-14,100,100
15.577344,-1.1469056e-13,100,100
15.616406,-3.7132275e-14,100,100
15.655469,2.8798671e-14,100,100
15.694531,1.0460482e-13,100,100
15.733594,5.23674e-14,100,100
15.772656,1.7068997e-15,100,100
15.811719,6.1840107e-14,100,100
15.850781,1.4099206e-13,100,100
15.889844,1.2505184e-13,100,100
15.928906,-4.0315377e-14,100,100
15.967969,-1.1567992e-13,100,100
16.007031,-1.9032848e-13,100,100
16.046094,-2.8501563e-13,100,100
16.085156,-1.5378027e-13,100,100
16.124219,-4.7831533e-14,100,100
16.163281,-1.1390316e-13,100,100
16.202344,-4.5899535e-14,100,100
16.241406,3.6787666e-14,100,100
16.280469,-3.9595456e-14,100,100
16.319531,2.1735431e-14,100,100
16.358594,8.9793965e-14,100,100
16.397656,9.8696341e-14,100,100
16.436719,1.2238793e-13,100,100
16.475781,9.1480996e-14,100,100
16.514844,6.1480198e-14,100,100
16.553906,4.2609538e-14,100,100
16.592969,2.3061482e-15,100,100
16.632031,-2.6220156e-14,100,100
16.671094,-1.7617543e-14,100,100
16.710156,-1.7957958e-14,100,100
16.749219,-2.1450498e-14,100,100
16.788281,-1.8392026e-14,100,100
16.827344,-5.8190465e-15,100,100
16.866406,2.6727948e-14,100,100
16.905469,6.3137433e-14,100,100
16.944531,-3.8011393e-14,100,100
16.983594,-1.3560429e-13,100,100
17.022656,-1.1212749e-14,100,100
17.061719,7.6541013e-14,100,100
17.100781,1.2372475e-13,100,100
17.139844,2.1394098e-13,100,100
17.178906,4.7403692e-14,100,100
17.217969,-1.2006473e-13,100,100
17.257031,2.0270138e-14,100,100
17.296094,-4.6081993e-14,100,100
17.335156,-1.8183332e-13,100,100
17.374219,-9.707227e-14,100,100
17.413281,-4.9736678e-14,100,100
17.452344,-2.9412196e-14,100,100
17.491406,-1.7562447e-14,100,100
17.530469,-3.6398741e-14,100,100
17.569531,-4.2136789e-14,100,100
17.608594,-4.6462107e-14,100,100
17.647656,-7.9904815e-14,100,100
17.686719,1.3445512e-13,100,100
17.725781,1.8310572e-13,100,100
17.764844,7.1413304e-15,100,100
17.803906,5.8005044e-15,100,100
17.842969,5.3874817e-15,100,100
17.882031,7.054426e-15,100,100
17.921094,3.9000554e-15,100,100
17.960156,1.8243282e-15,100,100
17.999219,2.6279316e-15,100,100
18.038281,5.0679555e-15,100,100
18.077344,8.7627777e-15,100,100
18.116406,2.8173009e-14,100,100
18.155469,7.5280865e-14,100,100
18.194531,9.8623823e-14,100,100
18.233594,5.3586803e-14,100,100
18.272656,6.1553788e-14,100,100
18.311719,1.1610521e-13,100,100
18.350781,1.6787933e-13,100,100
18.389844,1.5345268e-14,100,100
18.428906,-1.6224179e-14,100,100
18.467969,-1.5634726e-14,100,100
18.507031,-1.3465536e-13,100,100
18.546094,-1.7152962e-13,100,100
18.585156,-1.4511587e-13,100,100
18.624219,8.3412009e-15,100,100
18.663281,1.427232e-13,100,100
18.702344,1.1586483e-13,100,100
18.741406,5.7213466e-14,100,100
18.780469,-4.6485509e-14,100,100
18.819531,-1.5574302e-13,100,100
18.858594,4.8534661e-14,100,100
18.897656,2.5664857e-13,100,100
18.936719,1.528395e-13,100,100
18.975781,1.1194176e-14,100,100
19.014844,-1.2930354e-13,100,100
19.053906,-2.4751444e-13,100,100
19.092969,-1.689849e-13,100,100
19.132031,-1.036387e-13,100,100
19.171094,-5.9938852e-14,100,100
19.210156,5.0875714e-14,100,100
19.249219,-1.057659e-14,100,100
19.288281,8.884601e-14,100,100
19.327344,1.8746732e-13,100,100
19.366406,4.1966027e-14,100,100
19.405469,7.9369221e-14,100,100
19.444531,-3.3550041e-14,100,100
19.483594,-4.5268429e-14,100,100
19.522656,-5.7392412e-14,100,100
19.561719,-1.8605402e-13,100,100
19.600781,-2.0025086e-13,100,100
19.639844,-2.0634888e-13,100,100
19.678906,-1.1653648e-13,100,100
19.717969,8.9125657e-14,100,100
19.757031,9.8666919e-14,100,100
19.796094,-6.3409154e-14,100,100
19.835156,5.2365628e-14,100,100
19.874219,2.6875229e-13,100,100
19.913281,4.6821142e-13,100,100
19.952344,7.5747917e-13,100,100
19.991406,1.3300785e-12,100,100
20.030469,1.653437e-12,100,100
